,User Name,Heading,Rating,Review,tokens,tokens_seg,tokens_stem,review1
375,Amir Sohel,worth the money,4,nice,['nice'],['nice'],['nice'],nice
376,Katroth Thukaram ,valueformoney,4,fingerprint sensor very slow overall is better,"['fingerprint', 'sensor', 'very', 'slow', 'overall', 'is', 'better']","['fingerprint', 'sensor', 'very', 'slow', 'overall', 'is', 'better']","['fingerprint', 'sensor', 'slow', 'overal', 'better']",fingerprint sensor slow overal better
377,Rahul Gadwal,awesome,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
378,Bipul Singh,could be way better,5,camera quality is not good asmp range,"['camera', 'quality', 'is', 'not', 'good', 'asmp', 'range']","['camera', 'quality', 'is', 'not', 'good', 'asmp', 'range']","['camera', 'qualiti', 'not', 'good', 'asmp', 'rang']",camera qualiti not good asmp rang
379,Flipkart Customer,must buy,2,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
380,Vikash  Kumar Sharma,good choice,4,best mobile phone,"['best', 'mobile', 'phone']","['best', 'mobile', 'phone']","['best', 'mobil', 'phone']",best mobil phone
381,SHARIQUE  ZAFAR,bad quality,4,overall average,"['overall', 'average']","['overall', 'average']","['overal', 'averag']",overal averag
382,Flipkart Customer,really nice,4,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
383,Shreenivas  Chinnakar ,really nice,4,good,['good'],['good'],['good'],good
384,Flipkart Customer,nice product,4,nice,['nice'],['nice'],['nice'],nice
385,Rambabu Palagani,worth the money,4,good,['good'],['good'],['good'],good
386,Flipkart Customer,slightly disappointed,5,finger print scanner is not working,"['finger', 'print', 'scanner', 'is', 'not', 'working']","['finger', 'print', 'scanner', 'is', 'not', 'working']","['finger', 'print', 'scanner', 'not', 'work']",finger print scanner not work
387,Rasikbhai Jadav,good choice,2,good,['good'],['good'],['good'],good
388,Flipkart Customer,dont waste your money,2,unwanted sounds come from speaker when notification come this is problem i face with it,"['unwanted', 'sounds', 'come', 'from', 'speaker', 'when', 'notification', 'come', 'this', 'is', 'problem', 'i', 'face', 'with', 'it']","['unwanted', 'sounds', 'come', 'from', 'speaker', 'when', 'notification', 'come', 'this', 'is', 'problem', 'i', 'face', 'with', 'it']","['unwant', 'sound', 'come', 'speaker', 'notif', 'come', 'problem', 'face']",unwant sound come speaker notif come problem face
389,Flipkart Customer,wonderful,1,it is very smart phone,"['it', 'is', 'very', 'smart', 'phone']","['it', 'is', 'very', 'smart', 'phone']","['smart', 'phone']",smart phone
390,Flipkart Srinivas,just okay,3,some features are not good like display and little bit hanging the mobile i bought recently,"['some', 'features', 'are', 'not', 'good', 'like', 'display', 'and', 'little', 'bit', 'hanging', 'the', 'mobile', 'i', 'bought', 'recently']","['some', 'features', 'are', 'not', 'good', 'like', 'display', 'and', 'little', 'bit', 'hanging', 'the', 'mobile', 'i', 'bought', 'recently']","['featur', 'not', 'good', 'like', 'display', 'littl', 'bit', 'hang', 'mobil', 'bought', 'recent']",featur not good like display littl bit hang mobil bought recent
391,Flipkart Customer,worst experience ever,3,front camera is bad,"['front', 'camera', 'is', 'bad']","['front', 'camera', 'is', 'bad']","['front', 'camera', 'bad']",front camera bad
392,manoj  Rout ,nice,4,good,['good'],['good'],['good'],good
393,Dhananjay Pandey,good quality product,5,ok,['ok'],['ok'],['ok'],ok
394,Pradeep  Solanki,super,5,its very good mobile and best mobile in this price and delivery time also fantastic,"['its', 'very', 'good', 'mobile', 'and', 'best', 'mobile', 'in', 'this', 'price', 'and', 'delivery', 'time', 'also', 'fantastic']","['its', 'very', 'good', 'mobile', 'and', 'best', 'mobile', 'in', 'this', 'price', 'and', 'delivery', 'time', 'also', 'fantastic']","['good', 'mobil', 'best', 'mobil', 'price', 'deliveri', 'time', 'also', 'fantast']",good mobil best mobil price deliveri time also fantast
395,Flipkart Customer,terrific purchase,5,good,['good'],['good'],['good'],good
396,Hussain Basha,excellent,4,over all product is superbb,"['over', 'all', 'product', 'is', 'superbb']","['over', 'all', 'product', 'is', 'superb', 'b']","['product', 'superb', 'b']",product superb b
397,Tushar Banik,pretty good,3,nice product,"['nice', 'product']","['nice', 'product']","['nice', 'product']",nice product
398,Flipkart Customer,just okay,4,wast product,"['wast', 'product']","['was', 't', 'product']",['product'],product
399,Flipkart Customer,delightful,1,good,['good'],['good'],['good'],good
400,Flipkart Customer,terrific purchase,5,nice product,"['nice', 'product']","['nice', 'product']","['nice', 'product']",nice product
401,Badegowda Gm,fair,3,better product,"['better', 'product']","['better', 'product']","['better', 'product']",better product
402,Dinesh Kumar Gatiyan,brilliant,5,overall good as value,"['overall', 'good', 'as', 'value']","['overall', 'good', 'as', 'value']","['overal', 'good', 'valu']",overal good valu
403,Flipkart Customer,mindblowing purchase,5,its product very good,"['its', 'product', 'very', 'good']","['its', 'product', 'very', 'good']","['product', 'good']",product good
404,Bhagwat Bhalekar,wonderful,4,best performance phone but average camera qualitycamera quality not that expected,"['best', 'performance', 'phone', 'but', 'average', 'camera', 'qualitycamera', 'quality', 'not', 'that', 'expected']","['best', 'performance', 'phone', 'but', 'average', 'camera', 'quality', 'camera', 'quality', 'not', 'that', 'expected']","['best', 'perform', 'phone', 'averag', 'camera', 'qualiti', 'camera', 'qualiti', 'not', 'expect']",best perform phone averag camera qualiti camera qualiti not expect
405,Ravisankar Y,best in the market,5,awesome one go for it,"['awesome', 'one', 'go', 'for', 'it']","['awesome', 'one', 'go', 'for', 'it']","['awesom', 'one', 'go']",awesom one go
406,Manish Baghel,simply awesome,5,super products,"['super', 'products']","['super', 'products']","['super', 'product']",super product
407,Amir Sohel,worth the money,4,nice,['nice'],['nice'],['nice'],nice
408,Katroth Thukaram ,valueformoney,4,fingerprint sensor very slow overall is better,"['fingerprint', 'sensor', 'very', 'slow', 'overall', 'is', 'better']","['fingerprint', 'sensor', 'very', 'slow', 'overall', 'is', 'better']","['fingerprint', 'sensor', 'slow', 'overal', 'better']",fingerprint sensor slow overal better
409,Rahul Gadwal,awesome,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
410,Bipul Singh,could be way better,5,camera quality is not good asmp range,"['camera', 'quality', 'is', 'not', 'good', 'asmp', 'range']","['camera', 'quality', 'is', 'not', 'good', 'asmp', 'range']","['camera', 'qualiti', 'not', 'good', 'asmp', 'rang']",camera qualiti not good asmp rang
411,Flipkart Customer,must buy,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
412,SRINIVAS KONAKALLA,fabulous,4,good phone camera quality is low,"['good', 'phone', 'camera', 'quality', 'is', 'low']","['good', 'phone', 'camera', 'quality', 'is', 'low']","['good', 'phone', 'camera', 'qualiti', 'low']",good phone camera qualiti low
413,Flipkart Customer,very good,4,gud quolty,"['gud', 'quolty']","['gud', 'quo', 'lty']","['gud', 'quo', 'lti']",gud quo lti
414,Sayanti Dey,good choice,5,fast charging is not working,"['fast', 'charging', 'is', 'not', 'working']","['fast', 'charging', 'is', 'not', 'working']","['fast', 'charg', 'not', 'work']",fast charg not work
415,Balvir Chand,brilliant,3,nice,['nice'],['nice'],['nice'],nice
416,sushant  kumar ,bad quality,5,battarry charger is not good,"['battarry', 'charger', 'is', 'not', 'good']","['bat', 'tarry', 'charger', 'is', 'not', 'good']","['bat', 'tarri', 'charger', 'not', 'good']",bat tarri charger not good
417,Amiya Jyoti  Das,nice,5,thanks flipkart,"['thanks', 'flipkart']","['thanks', 'flip', 'kart']","['thank', 'flip', 'kart']",thank flip kart
418,Akshaya Kumar  Grahachary,awesome,2,best,['best'],['best'],['best'],best
419,Ankur rai,mindblowing purchase,2,good phone,"['good', 'phone']","['good', 'phone']","['good', 'phone']",good phone
420,Dasari Kiran,worthless,5,mobile performance is too worsted compared with honer mobile iam using lastbut now change the realmecam quality not good ram speed not good motion sensor too slow cam picture moving too slow i am fully unsatisfied on this purchase,"['mobile', 'performance', 'is', 'too', 'worsted', 'compared', 'with', 'honer', 'mobile', 'iam', 'using', 'lastbut', 'now', 'change', 'the', 'realmecam', 'quality', 'not', 'good', 'ram', 'speed', 'not', 'good', 'motion', 'sensor', 'too', 'slow', 'cam', 'picture', 'moving', 'too', 'slow', 'i', 'am', 'fully', 'unsatisfied', 'on', 'this', 'purchase']","['mobile', 'performance', 'is', 'too', 'worsted', 'compared', 'with', 'honer', 'mobile', 'i', 'am', 'using', 'last', 'but', 'now', 'change', 'the', 'real', 'me', 'cam', 'quality', 'not', 'good', 'ram', 'speed', 'not', 'good', 'motion', 'sensor', 'too', 'slow', 'cam', 'picture', 'moving', 'too', 'slow', 'i', 'am', 'fully', 'unsatisfied', 'on', 'this', 'purchase']","['mobil', 'perform', 'worst', 'compar', 'honer', 'mobil', 'use', 'last', 'chang', 'real', 'cam', 'qualiti', 'not', 'good', 'ram', 'speed', 'not', 'good', 'motion', 'sensor', 'slow', 'cam', 'pictur', 'move', 'slow', 'fulli', 'unsatisfi', 'purchas']",mobil perform worst compar honer mobil use last chang real cam qualiti not good ram speed not good motion sensor slow cam pictur move slow fulli unsatisfi purchas
421,himanshu  chandel,wonderful,5,nice,['nice'],['nice'],['nice'],nice
422,Pardeep Kumar,perfect product,5,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
423,shashank upadhyay,super,5,nice product in this range,"['nice', 'product', 'in', 'this', 'range']","['nice', 'product', 'in', 'this', 'range']","['nice', 'product', 'rang']",nice product rang
424,Dhatchina Moorthi,perfect product,5,amazing,['amazing'],['amazing'],['amaz'],amaz
425,Flipkart Customer,just wow,4,super,['super'],['super'],['super'],super
426,Shubham  Biswas ,good quality product,4,grate product,"['grate', 'product']","['grate', 'product']","['grate', 'product']",grate product
427,Salagala Ramarao,good choice,5,money is more for thisgood,"['money', 'is', 'more', 'for', 'thisgood']","['money', 'is', 'more', 'for', 'this', 'good']","['money', 'good']",money good
428,Flipkart Customer,absolute rubbish,1,came is so poor dont buy this,"['came', 'is', 'so', 'poor', 'dont', 'buy', 'this']","['came', 'is', 'so', 'poor', 'dont', 'buy', 'this']","['came', 'poor', 'dont', 'buy']",came poor dont buy
429,Muinuddin,brilliant,1,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
430,Flipkart Customer,just okay,3,wast product,"['wast', 'product']","['was', 't', 'product']",['product'],product
431,Flipkart Customer,delightful,4,good,['good'],['good'],['good'],good
432,Ram  Kumar,fabulous,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
433,DEBANANDA  BUDEK ,really nice,4,not very good but good,"['not', 'very', 'good', 'but', 'good']","['not', 'very', 'good', 'but', 'good']","['not', 'good', 'good']",not good good
434,jagamohan padhi,awesome,5,superb product,"['superb', 'product']","['superb', 'product']","['superb', 'product']",superb product
435,Sunny Sharma,awesome,5,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
436,Mijanur Rahaman Halder,mindblowing purchase,5,its a great product for middle class family,"['its', 'a', 'great', 'product', 'for', 'middle', 'class', 'family']","['its', 'a', 'great', 'product', 'for', 'middle', 'class', 'family']","['great', 'product', 'middl', 'class', 'famili']",great product middl class famili
437,BANSI PATEL,classy product,5,good phone in this price,"['good', 'phone', 'in', 'this', 'price']","['good', 'phone', 'in', 'this', 'price']","['good', 'phone', 'price']",good phone price
438,Subhojyoti Mistry,does the job,3,very good product,"['very', 'good', 'product']","['very', 'good', 'product']","['good', 'product']",good product
439,Abhishek Kumar Singh,useless product,1,please dont buy this phone because this phone app are not secure specialy phone app in this app we are not save any contact in sim or phone only save on gmail and not shown sim contacts and in this app not secure for calling purpose in this app we have not record any phone call securely when we record the call the other side person is also known the call is recorded so please dont buy this phone and not wasteyour money for purchase of this phone,"['please', 'dont', 'buy', 'this', 'phone', 'because', 'this', 'phone', 'app', 'are', 'not', 'secure', 'specialy', 'phone', 'app', 'in', 'this', 'app', 'we', 'are', 'not', 'save', 'any', 'contact', 'in', 'sim', 'or', 'phone', 'only', 'save', 'on', 'gmail', 'and', 'not', 'shown', 'sim', 'contacts', 'and', 'in', 'this', 'app', 'not', 'secure', 'for', 'calling', 'purpose', 'in', 'this', 'app', 'we', 'have', 'not', 'record', 'any', 'phone', 'call', 'securely', 'when', 'we', 'record', 'the', 'call', 'the', 'other', 'side', 'person', 'is', 'also', 'known', 'the', 'call', 'is', 'recorded', 'so', 'please', 'dont', 'buy', 'this', 'phone', 'and', 'not', 'wasteyour', 'money', 'for', 'purchase', 'of', 'this', 'phone']","['please', 'dont', 'buy', 'this', 'phone', 'because', 'this', 'phone', 'app', 'are', 'not', 'secure', 'special', 'y', 'phone', 'app', 'in', 'this', 'app', 'we', 'are', 'not', 'save', 'any', 'contact', 'in', 'sim', 'or', 'phone', 'only', 'save', 'on', 'gmail', 'and', 'not', 'shown', 'sim', 'contacts', 'and', 'in', 'this', 'app', 'not', 'secure', 'for', 'calling', 'purpose', 'in', 'this', 'app', 'we', 'have', 'not', 'record', 'any', 'phone', 'call', 'securely', 'when', 'we', 'record', 'the', 'call', 'the', 'other', 'side', 'person', 'is', 'also', 'known', 'the', 'call', 'is', 'recorded', 'so', 'please', 'dont', 'buy', 'this', 'phone', 'and', 'not', 'waste', 'your', 'money', 'for', 'purchase', 'of', 'this', 'phone']","['pleas', 'dont', 'buy', 'phone', 'phone', 'app', 'not', 'secur', 'special', 'phone', 'app', 'app', 'not', 'save', 'contact', 'sim', 'phone', 'save', 'gmail', 'not', 'shown', 'sim', 'contact', 'app', 'not', 'secur', 'call', 'purpos', 'app', 'not', 'record', 'phone', 'call', 'secur', 'record', 'call', 'side', 'person', 'also', 'known', 'call', 'record', 'pleas', 'dont', 'buy', 'phone', 'not', 'wast', 'money', 'purchas', 'phone']",pleas dont buy phone phone app not secur special phone app app not save contact sim phone save gmail not shown sim contact app not secur call purpos app not record phone call secur record call side person also known call record pleas dont buy phone not wast money purchas phone
440,rohit dolui,very good,4,excellent mobile value of maney,"['excellent', 'mobile', 'value', 'of', 'maney']","['excellent', 'mobile', 'value', 'of', 'maney']","['excel', 'mobil', 'valu', 'maney']",excel mobil valu maney
441,Rahul Singh,awesome,5,realme brand is itself more than enough the best segment phone ismore,"['realme', 'brand', 'is', 'itself', 'more', 'than', 'enough', 'the', 'best', 'segment', 'phone', 'ismore']","['real', 'me', 'brand', 'is', 'itself', 'more', 'than', 'enough', 'the', 'best', 'segment', 'phone', 'is', 'more']","['real', 'brand', 'enough', 'best', 'segment', 'phone']",real brand enough best segment phone
442,Syed Mazhar,terrific,5,very good mobile in very lowest pricesave for money,"['very', 'good', 'mobile', 'in', 'very', 'lowest', 'pricesave', 'for', 'money']","['very', 'good', 'mobile', 'in', 'very', 'lowest', 'price', 'save', 'for', 'money']","['good', 'mobil', 'lowest', 'price', 'save', 'money']",good mobil lowest price save money
443,Sanatana Sahoo,just wow,5,i like the productbut colour not satisfied,"['i', 'like', 'the', 'productbut', 'colour', 'not', 'satisfied']","['i', 'like', 'the', 'product', 'but', 'colour', 'not', 'satisfied']","['like', 'product', 'colour', 'not', 'satisfi']",like product colour not satisfi
444,DILLIP  MALLICK,classy product,5,excellent,['excellent'],['excellent'],['excel'],excel
445,Flipkart Customer,best in the market,5,good,['good'],['good'],['good'],good
446,Flipkart Customer,simply awesome,5,very nice phone,"['very', 'nice', 'phone']","['very', 'nice', 'phone']","['nice', 'phone']",nice phone
447,Flipkart Customer,really nice,4,quality of specifications,"['quality', 'of', 'specifications']","['quality', 'of', 'specifications']","['qualiti', 'specif']",qualiti specif
448,Mayur Tayade,best in the market,5,excellent,['excellent'],['excellent'],['excel'],excel
449,Bubun Manna,excellent,5,excellent mobile in this price range,"['excellent', 'mobile', 'in', 'this', 'price', 'range']","['excellent', 'mobile', 'in', 'this', 'price', 'range']","['excel', 'mobil', 'price', 'rang']",excel mobil price rang
450,Amit  Kujur,fabulous,5,awesome,['awesome'],['awesome'],['awesom'],awesom
451,Flipkart Customer,pretty good,4,worth for cost overall good performance,"['worth', 'for', 'cost', 'overall', 'good', 'performance']","['worth', 'for', 'cost', 'overall', 'good', 'performance']","['worth', 'cost', 'overal', 'good', 'perform']",worth cost overal good perform
452,Dasari Kiran,worthless,5,mobile performance is too worsted compared with honer mobile iam using lastbut now change the realmecam quality not good ram speed not good motion sensor too slow cam picture moving too slow i am fully unsatisfied on this purchase,"['mobile', 'performance', 'is', 'too', 'worsted', 'compared', 'with', 'honer', 'mobile', 'iam', 'using', 'lastbut', 'now', 'change', 'the', 'realmecam', 'quality', 'not', 'good', 'ram', 'speed', 'not', 'good', 'motion', 'sensor', 'too', 'slow', 'cam', 'picture', 'moving', 'too', 'slow', 'i', 'am', 'fully', 'unsatisfied', 'on', 'this', 'purchase']","['mobile', 'performance', 'is', 'too', 'worsted', 'compared', 'with', 'honer', 'mobile', 'i', 'am', 'using', 'last', 'but', 'now', 'change', 'the', 'real', 'me', 'cam', 'quality', 'not', 'good', 'ram', 'speed', 'not', 'good', 'motion', 'sensor', 'too', 'slow', 'cam', 'picture', 'moving', 'too', 'slow', 'i', 'am', 'fully', 'unsatisfied', 'on', 'this', 'purchase']","['mobil', 'perform', 'worst', 'compar', 'honer', 'mobil', 'use', 'last', 'chang', 'real', 'cam', 'qualiti', 'not', 'good', 'ram', 'speed', 'not', 'good', 'motion', 'sensor', 'slow', 'cam', 'pictur', 'move', 'slow', 'fulli', 'unsatisfi', 'purchas']",mobil perform worst compar honer mobil use last chang real cam qualiti not good ram speed not good motion sensor slow cam pictur move slow fulli unsatisfi purchas
453,himanshu  chandel,wonderful,5,nice,['nice'],['nice'],['nice'],nice
454,Pardeep Kumar,perfect product,5,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
455,shashank upadhyay,super,5,nice product in this range,"['nice', 'product', 'in', 'this', 'range']","['nice', 'product', 'in', 'this', 'range']","['nice', 'product', 'rang']",nice product rang
456,Dhatchina Moorthi,perfect product,5,amazing,['amazing'],['amazing'],['amaz'],amaz
457,Flipkart Customer,just wow,4,super,['super'],['super'],['super'],super
458,Shubham  Biswas ,good quality product,4,grate product,"['grate', 'product']","['grate', 'product']","['grate', 'product']",grate product
459,Salagala Ramarao,good choice,1,money is more for thisgood,"['money', 'is', 'more', 'for', 'thisgood']","['money', 'is', 'more', 'for', 'this', 'good']","['money', 'good']",money good
460,Flipkart Customer,absolute rubbish,5,came is so poor dont buy this,"['came', 'is', 'so', 'poor', 'dont', 'buy', 'this']","['came', 'is', 'so', 'poor', 'dont', 'buy', 'this']","['came', 'poor', 'dont', 'buy']",came poor dont buy
461,Muinuddin,brilliant,4,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
462,Uttam  Routh,worth the money,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
463,Manju Agarwal,expected a better product,5,touch is very poor and not functioning properly,"['touch', 'is', 'very', 'poor', 'and', 'not', 'functioning', 'properly']","['touch', 'is', 'very', 'poor', 'and', 'not', 'functioning', 'properly']","['touch', 'poor', 'not', 'function', 'properli']",touch poor not function properli
464,M Zubair Khan,just wow,4,best mobile,"['best', 'mobile']","['best', 'mobile']","['best', 'mobil']",best mobil
465,Anbalagan Marudan,worth every penny,4,good quality,"['good', 'quality']","['good', 'quality']","['good', 'qualiti']",good qualiti
466,Mukesh Yadav,valueformoney,5,good phone but display is hd invery baad,"['good', 'phone', 'but', 'display', 'is', 'hd', 'invery', 'baad']","['good', 'phone', 'but', 'display', 'is', 'hd', 'in', 'very', 'baad']","['good', 'phone', 'display', 'hd', 'baad']",good phone display hd baad
467,Kavin Ravi,delightful,3,good,['good'],['good'],['good'],good
468,Flipkart Customer,excellent,2,good,['good'],['good'],['good'],good
469,Rahul  Kumar,nice,1,bad camera,"['bad', 'camera']","['bad', 'camera']","['bad', 'camera']",bad camera
470,sanjay saini,awesome,5,nice phone,"['nice', 'phone']","['nice', 'phone']","['nice', 'phone']",nice phone
471,Dinesh Das,good choice,4,good,['good'],['good'],['good'],good
472,rohit dolui,very good,4,excellent mobile value of maney,"['excellent', 'mobile', 'value', 'of', 'maney']","['excellent', 'mobile', 'value', 'of', 'maney']","['excel', 'mobil', 'valu', 'maney']",excel mobil valu maney
473,Rahul Singh,awesome,5,realme brand is itself more than enough the best segment phone ismore,"['realme', 'brand', 'is', 'itself', 'more', 'than', 'enough', 'the', 'best', 'segment', 'phone', 'ismore']","['real', 'me', 'brand', 'is', 'itself', 'more', 'than', 'enough', 'the', 'best', 'segment', 'phone', 'is', 'more']","['real', 'brand', 'enough', 'best', 'segment', 'phone']",real brand enough best segment phone
474,Syed Mazhar,terrific,5,very good mobile in very lowest pricesave for money,"['very', 'good', 'mobile', 'in', 'very', 'lowest', 'pricesave', 'for', 'money']","['very', 'good', 'mobile', 'in', 'very', 'lowest', 'price', 'save', 'for', 'money']","['good', 'mobil', 'lowest', 'price', 'save', 'money']",good mobil lowest price save money
475,Sanatana Sahoo,just wow,5,i like the productbut colour not satisfied,"['i', 'like', 'the', 'productbut', 'colour', 'not', 'satisfied']","['i', 'like', 'the', 'product', 'but', 'colour', 'not', 'satisfied']","['like', 'product', 'colour', 'not', 'satisfi']",like product colour not satisfi
476,DILLIP  MALLICK,classy product,5,excellent,['excellent'],['excellent'],['excel'],excel
477,Flipkart Customer,best in the market,5,good,['good'],['good'],['good'],good
478,Flipkart Customer,simply awesome,5,very nice phone,"['very', 'nice', 'phone']","['very', 'nice', 'phone']","['nice', 'phone']",nice phone
479,Flipkart Customer,really nice,4,quality of specifications,"['quality', 'of', 'specifications']","['quality', 'of', 'specifications']","['qualiti', 'specif']",qualiti specif
480,Muinuddin,awesome,5,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
481,Flipkart Customer,just okay,3,good handset,"['good', 'handset']","['good', 'handset']","['good', 'handset']",good handset
482,Remil Kr,unsatisfactory,5,very bad productdonot buy this oneissue with charging and batteryflipkart doesnt provided return so please donot buy,"['very', 'bad', 'productdonot', 'buy', 'this', 'oneissue', 'with', 'charging', 'and', 'batteryflipkart', 'doesnt', 'provided', 'return', 'so', 'please', 'donot', 'buy']","['very', 'bad', 'product', 'do', 'not', 'buy', 'this', 'one', 'issue', 'with', 'charging', 'and', 'battery', 'flip', 'kart', 'doesnt', 'provided', 'return', 'so', 'please', 'do', 'not', 'buy']","['bad', 'product', 'not', 'buy', 'one', 'issu', 'charg', 'batteri', 'flip', 'kart', 'doesnt', 'provid', 'return', 'pleas', 'not', 'buy']",bad product not buy one issu charg batteri flip kart doesnt provid return pleas not buy
483,Manish Bhade,simply awesome,5,deleivery boys nature is best,"['deleivery', 'boys', 'nature', 'is', 'best']","['de', 'lei', 'very', 'boys', 'nature', 'is', 'best']","['de', 'lei', 'boy', 'natur', 'best']",de lei boy natur best
484,Jagdish  senma ,super,5,nice pic,"['nice', 'pic']","['nice', 'pic']","['nice', 'pic']",nice pic
485,Mukesh Kumar Roy,wonderful,5,happy dont excited,"['happy', 'dont', 'excited']","['happy', 'dont', 'excited']","['happi', 'dont', 'excit']",happi dont excit
486,Vijay Kumar Yadav,must buy,4,very good productlove it,"['very', 'good', 'productlove', 'it']","['very', 'good', 'product', 'love', 'it']","['good', 'product', 'love']",good product love
487,Flipkart Customer,valueformoney,4,good mobile camera is good ,"['good', 'mobile', 'camera', 'is', 'good']","['good', 'mobile', 'camera', 'is', 'good']","['good', 'mobil', 'camera', 'good']",good mobil camera good
488,Pritam Sarkar,delightful,5,nice,['nice'],['nice'],['nice'],nice
489,Sohan Yaduvanshi,highly recommended,1,awesomeproduct camera is so classic and battery is so long lasting,"['awesomeproduct', 'camera', 'is', 'so', 'classic', 'and', 'battery', 'is', 'so', 'long', 'lasting']","['awesome', 'product', 'camera', 'is', 'so', 'classic', 'and', 'battery', 'is', 'so', 'long', 'lasting']","['awesom', 'product', 'camera', 'classic', 'batteri', 'long', 'last']",awesom product camera classic batteri long last
490,Flipkart Customer,just wow,5,nice,['nice'],['nice'],['nice'],nice
491,Basukinath Dey,terrific purchase,5,better for girls,"['better', 'for', 'girls']","['better', 'for', 'girls']","['better', 'girl']",better girl
492,Aadi Verma ,terrific purchase,5,good,['good'],['good'],['good'],good
493,Flipkart Customer,fabulous,5,awesome,['awesome'],['awesome'],['awesom'],awesom
494,supriya chakri,utterly disappointed,5,performance is not good,"['performance', 'is', 'not', 'good']","['performance', 'is', 'not', 'good']","['perform', 'not', 'good']",perform not good
495,Sujata Gawale,just wow,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
496,PRASAD MANTE,excellent,4,excellent,['excellent'],['excellent'],['excel'],excel
497,sawan,nice product,4,price should be aroundand camera is not as per the expectations could have been much better,"['price', 'should', 'be', 'aroundand', 'camera', 'is', 'not', 'as', 'per', 'the', 'expectations', 'could', 'have', 'been', 'much', 'better']","['price', 'should', 'be', 'around', 'and', 'camera', 'is', 'not', 'as', 'per', 'the', 'expectations', 'could', 'have', 'been', 'much', 'better']","['price', 'around', 'camera', 'not', 'per', 'expect', 'could', 'much', 'better']",price around camera not per expect could much better
498,Narinder Kumar,pretty good,5,nice phone,"['nice', 'phone']","['nice', 'phone']","['nice', 'phone']",nice phone
499,Flipkart Customer,super,1,nice phone,"['nice', 'phone']","['nice', 'phone']","['nice', 'phone']",nice phone
500,Flipkart Customer,very poor,5,bought it for friend speaker not working and flipkart rejected return dont buy china phones you get no guarantee,"['bought', 'it', 'for', 'friend', 'speaker', 'not', 'working', 'and', 'flipkart', 'rejected', 'return', 'dont', 'buy', 'china', 'phones', 'you', 'get', 'no', 'guarantee']","['bought', 'it', 'for', 'friend', 'speaker', 'not', 'working', 'and', 'flip', 'kart', 'rejected', 'return', 'dont', 'buy', 'china', 'phones', 'you', 'get', 'no', 'guarantee']","['bought', 'friend', 'speaker', 'not', 'work', 'flip', 'kart', 'reject', 'return', 'dont', 'buy', 'china', 'phone', 'get', 'guarante']",bought friend speaker not work flip kart reject return dont buy china phone get guarante
501,Himanshu Raghav,awesome,5,loved it,"['loved', 'it']","['loved', 'it']",['love'],love
502,Sanjay Malge,must buy,3,super,['super'],['super'],['super'],super
503,Kundan Yadav,does the job,5,camera is not like a,"['camera', 'is', 'not', 'like', 'a']","['camera', 'is', 'not', 'like', 'a']","['camera', 'not', 'like']",camera not like
504,Flipkart Customer,classy product,5,nice,['nice'],['nice'],['nice'],nice
505,kumar simant,super,5,excellent in this budget,"['excellent', 'in', 'this', 'budget']","['excellent', 'in', 'this', 'budget']","['excel', 'budget']",excel budget
506,Flipkart Customer,great product,4,nice product,"['nice', 'product']","['nice', 'product']","['nice', 'product']",nice product
507,RAJA MOHAMED,nice product,4,nice one,"['nice', 'one']","['nice', 'one']","['nice', 'one']",nice one
